Sample ID,Sample Date,Beach Name,Sample Location,Enterococci Results,Units or Notes
061907BH16,06/19/2007,WHITE CROSS FISHING CLUB,Left,,Result below detection limit
082305MR12,08/23/2005,MORRIS YACHT AND BEACH CLUB,Right,12.0,MPN/100 ml
090809KB03,09/08/2009,SI YMCA OF GREATER NEW YORK,Center,280.0,MPN/100 ml
052113GR16,05/21/2013,DANISH AMERICAN BEACH CLUB,Left,4.0,MPN/100 ml
071811KB01,07/18/2011,DOUGLASTON HOMEOWNERS ASSOCIATION,Left,4.0,MPN/100 ml
052312KB07,05/23/2012,MANHEM BEACH CLUB,Left,60.0,MPN/100 ml
072412GR09,07/24/2012,MANHATTAN BEACH,Right,4.0,MPN/100 ml
082610SG08,08/26/2010,MORRIS YACHT AND BEACH CLUB,Center,,Result below detection limit
080513GR14,08/05/2013,SEAGATE BEACH - 38TH STREET,Left,28.0,MPN/100 ml
070511GR07,07/05/2011,KINGSBOROUGH COMMUNITY COLLEGE,Left,,Result below detection limit
061405BH10,06/14/2005,BREEZY POINT - 219TH STREET,Center,,Result below detection limit
083110GR20,08/31/2010,LOCUST POINT YACHT CLUB,Center,4.0,MPN/100 ml
081312GR11,08/13/2012,CONEY ISLAND BR. 6TH - OCEAN PKWY,Center,,Result below detection limit
070610GR11,07/06/2010,CONEY ISLAND BR. 6TH - OCEAN PKWY,Center,20.0,MPN/100 ml
072214CP06,07/22/2014,WHITE CROSS FISHING CLUB,Right,52.0,MPN/100 ml
061311GR14,06/13/2011,SEAGATE BEACH - 38TH STREET,Left,,Result below detection limit
051611KB14,05/16/2011,SOUTH BEACH,Center,40.0,MPN/100 ml
060612GR01,06/06/2012,BREEZY POINT - REID AVE.,Left,,Result below detection limit
082609BH22,08/26/2009,MORRIS YACHT AND BEACH CLUB,Left,4.0,MPN/100 ml
062210GR11,06/22/2010,DANISH AMERICAN BEACH CLUB,Center,4.0,MPN/100 ml
052213GR09,05/22/2013,ROCKAWAY BEACH 95TH - 116TH,Center,,Result below detection limit
052107GR12,05/21/2007,SEAGATE BEACH - 42ND STREET,Center,,Result below detection limit
082506BH06,08/25/2006,MANHEM BEACH CLUB,Right,84.0,MPN/100 ml
051810KB06,05/18/2010,WOLFE'S POND PARK,Right,8.0,MPN/100 ml
082305LH03,08/23/2005,MANHEM BEACH CLUB,Right,4.0,MPN/100 ml
062811GR02,06/28/2011,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Center,4.0,MPN/100 ml
072208GR16,07/22/2008,SCHUYLER HILL CIVIC ASSOCIATION,Left,,Result below detection limit
061709GR12,06/17/2009,DANISH AMERICAN BEACH CLUB,Left,24.0,MPN/100 ml
082305LH12,08/23/2005,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Right,72.0,MPN/100 ml
062507GR03,06/25/2007,ROCKAWAY BEACH 126TH - 149TH,Center,,Result below detection limit
090507GR08,09/05/2007,ROCKAWAY BEACH 23RD - 59TH,Center,,Result below detection limit
090810GR09,09/08/2010,AMERICAN TURNERS,Right,8.0,MPN/100 ml
062805MG01,06/28/2005,DOUGLASTON HOMEOWNERS ASSOCIATION,Left,72.0,MPN/100 ml
080905MR05,08/09/2005,SCHUYLER HILL CIVIC ASSOCIATION,Center,64.0,MPN/100 ml
082515SM10,08/25/2015,DANISH AMERICAN BEACH CLUB,Left,,Result below detection limit
082007GR01,08/20/2007,GERRITSEN/KIDDIE BEACH,Left,80.0,MPN/100 ml
050813GR02,05/08/2013,GERRITSEN/KIDDIE BEACH,Center,620.0,MPN/100 ml
063009IM14,06/30/2009,MANHEM BEACH CLUB,Center,4.0,MPN/100 ml
050906IM17,05/09/2006,DANISH AMERICAN BEACH CLUB,Center,4.0,MPN/100 ml
081710KB09,08/17/2010,WOLFE'S POND PARK,Left,,Result below detection limit
070907GR19,07/09/2007,SEAGATE BEACH - 38TH STREET,Right,,Result below detection limit
060308GR10,06/03/2008,ROCKAWAY BEACH 9TH - 13TH,Center,,Result below detection limit
072214CP10,07/22/2014,DANISH AMERICAN BEACH CLUB,Left,,Result below detection limit
060512GR08,06/05/2012,AMERICAN TURNERS,Center,480.0,MPN/100 ml
071107GR04,07/11/2007,ROCKAWAY BEACH 116TH - 126TH,Center,4.0,MPN/100 ml
070606BH10,07/06/2006,ROCKAWAY BEACH 9TH - 13TH,Center,40.0,MPN/100 ml
052008IM12,05/20/2008,DANISH AMERICAN BEACH CLUB,Right,,Result below detection limit
070506JR02,07/05/2006,DOUGLASTON HOMEOWNERS ASSOCIATION,Center,60.0,MPN/100 ml
061212GR15,06/12/2012,SEAGATE BEACH - 38TH STREET,Center,,Result below detection limit
042716AW02,04/27/2016,SI YMCA OF GREATER NEW YORK,Center,,Result below detection limit
073112GR01,07/31/2012,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Left,36.0,MPN/100 ml
052814CP20,05/28/2014,LOCUST POINT YACHT CLUB,Center,60.0,MPN/100 ml
091007GR02,09/10/2007,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Center,32.0,MPN/100 ml
082206BH06,08/22/2006,ORCHARD BEACH,Right,4.0,MPN/100 ml
051908GR15,05/19/2008,SEAGATE BEACH - 38TH STREET,Center,,Result below detection limit
081914KB08,08/19/2014,ORCHARD BEACH,Center,,Result below detection limit
070913GR07,07/09/2013,KINGSBOROUGH COMMUNITY COLLEGE,Left,4.0,MPN/100 ml
072908GR08,07/29/2008,ROCKAWAY BEACH 23RD - 59TH,Center,4.0,MPN/100 ml
071811KB07,07/18/2011,ORCHARD BEACH,Left,,Result below detection limit
070212SG02,07/02/2012,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Center,,Result below detection limit
070113KB02,07/01/2013,SI YMCA OF GREATER NEW YORK,Center,16.0,MPN/100 ml
063015CP08,06/30/2015,AMERICAN TURNERS,Center,40.0,MPN/100 ml
050614CP10,05/06/2014,DANISH AMERICAN BEACH CLUB,Left,4.0,MPN/100 ml
081715SM06,08/17/2015,KINGSBOROUGH COMMUNITY COLLEGE,Right,12.0,MPN/100 ml
061510KB05,06/15/2010,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Center,200.0,MPN/100 ml
051010GR07,05/10/2010,KINGSBOROUGH COMMUNITY COLLEGE,Left,4.0,MPN/100 ml
071713CP04,07/17/2013,SI YMCA OF GREATER NEW YORK,Left,4.0,MPN/100 ml
081715SG06,08/17/2015,CONEY ISLAND WEST 28TH - WEST 37TH,Right,4.0,MPN/100 ml
080806ZK04,08/08/2006,CONEY ISLAND WEST 8TH - PIER,Center,4.0,MPN/100 ml
062414SG06,06/24/2014,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Right,4.0,MPN/100 ml
080210KB04,08/02/2010,WOLFE'S POND PARK,Left,16.0,MPN/100 ml
052206EL16,05/22/2006,MIDLAND BEACH,Left,,Result below detection limit
063014KB06,06/30/2014,SEAGATE BEACH - 38TH STREET,Center,8.0,MPN/100 ml
080706ZK02,08/07/2006,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Center,,Result below detection limit
061907BH04,06/19/2007,SCHUYLER HILL CIVIC ASSOCIATION,Left,40.0,MPN/100 ml
080205LH08,08/02/2005,AMERICAN TURNERS,Center,,Result below detection limit
072208GR04,07/22/2008,WHITE CROSS FISHING CLUB,Left,,Result below detection limit
042715GR06,04/27/2015,MANHATTAN BEACH,Right,8.0,MPN/100 ml
073106ZK12,07/31/2006,SEAGATE BEACH - 38TH STREET,Right,8.0,MPN/100 ml
062315KB06,06/23/2015,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Right,,Result below detection limit
081913GR12,08/19/2013,CONEY ISLAND OCEAN PKWY - WEST 8TH,Center,8.0,MPN/100 ml
083011KB07,08/30/2011,CEDAR GROVE,Left,14.0,MPN/100 ml
080613CP18,08/06/2013,WEST FORDHAM STREET ASSOCIATION,Right,210.0,MPN/100 ml
050107IM20,05/01/2007,MANHEM BEACH CLUB,Center,,Result below detection limit
072407GR12,07/24/2007,CONEY ISLAND OCEAN PKWY - WEST 8TH,Center,12.0,MPN/100 ml
062414SG05,06/24/2014,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Center,,Result below detection limit
063008GR13,06/30/2008,CONEY ISLAND WEST 8TH - PIER,Center,4.0,MPN/100 ml
061107GR08,06/01/2010,KINGSBOROUGH COMMUNITY COLLEGE,Center,,Result below detection limit
052405TM21,05/24/2005,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Right,16.0,MPN/100 ml
061615KB09,06/16/2015,ORCHARD BEACH,Right,4.0,MPN/100 ml
063009SG09,06/30/2009,MORRIS YACHT AND BEACH CLUB,Right,980.0,MPN/100 ml
072913KB01,07/29/2013,SI YMCA OF GREATER NEW YORK,Left,100.0,MPN/100 ml
053012GR03,05/30/2012,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Right,230.0,MPN/100 ml
060710KB13,06/07/2010,CONEY ISLAND WEST 16TH - WEST 27TH,Center,48.0,MPN/100 ml
072114CP06,07/21/2014,WOLFE'S POND PARK,Left,,Result below detection limit
060314KB04,06/03/2014,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Left,4.0,MPN/100 ml
083109KB05,08/31/2009,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Center,4.0,MPN/100 ml
060215AW01,06/02/2015,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Left,220.0,MPN/100 ml
062507BH20,06/25/2007,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Center,,Result below detection limit
062711KB13,06/27/2011,SOUTH BEACH,Left,,Result below detection limit
051506IM18,05/15/2006,DANISH AMERICAN BEACH CLUB,Right,80.0,MPN/100 ml
082112GR08,08/21/2012,KINGSBOROUGH COMMUNITY COLLEGE,Center,16.0,MPN/100 ml
042109GR06,04/21/2009,ROCKAWAY BEACH 80TH - 95TH,Center,,Result below detection limit
053006IM16,05/30/2006,DANISH AMERICAN BEACH CLUB,Left,100.0,MPN/100 ml
073107BH02,07/31/2007,DOUGLASTON HOMEOWNERS ASSOCIATION,Center,32.0,MPN/100 ml
061112KB12,06/11/2012,WEST FORDHAM STREET ASSOCIATION,Right,44.0,MPN/100 ml
062711GR10,06/27/2011,CONEY ISLAND BR. 15TH - 6TH,Center,,Result below detection limit
050608GR05,05/06/2008,ROCKAWAY BEACH 95TH - 116TH,Center,4.0,MPN/100 ml
070705WF04,07/07/2005,SOUTH BEACH,Left,76.0,MPN/100 ml
072215CP08,07/22/2015,ROCKAWAY BEACH 126TH - 149TH,Center,4.0,MPN/100 ml
082107BH02,08/21/2007,SI YMCA OF GREATER NEW YORK,Center,4.0,MPN/100 ml
042307GR11,04/23/2007,CONEY ISLAND BR. 6TH - OCEAN PKWY,Center,,Result below detection limit
080410GR07,08/04/2010,ROCKAWAY BEACH 59TH - 80TH,Center,,Result below detection limit
071414CP18,07/14/2014,SCHUYLER HILL CIVIC ASSOCIATION,Right,,Result below detection limit
072407BH10,07/24/2007,SOUTH BEACH,Left,36.0,MPN/100 ml
052113KB07,05/21/2013,ORCHARD BEACH,Left,4.0,MPN/100 ml
062612GR04,06/26/2012,MANHATTAN BEACH,Left,8.0,MPN/100 ml
090705BH26,09/07/2005,ORCHARD BEACH,Center,,Result below detection limit
051407BH11,05/14/2007,SOUTH BEACH,Center,4.0,MPN/100 ml
080206ZK06,08/02/2006,WHITE CROSS FISHING CLUB,Right,52.0,MPN/100 ml
060809GR06,06/08/2009,MANHATTAN BEACH,Right,4.0,MPN/100 ml
052510KB04,05/25/2010,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Left,4.0,MPN/100 ml
090611KB09,09/06/2011,WEST FORDHAM STREET ASSOCIATION,Right,4.0,MPN/100 ml
061008GR02,06/10/2008,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Center,28.0,MPN/100 ml
060605EL14,06/06/2005,SEAGATE BEACH - 42ND STREET,Center,,Result below detection limit
070813CP06,07/08/2013,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Right,4.0,MPN/100 ml
060313GR07,06/03/2013,KINGSBOROUGH COMMUNITY COLLEGE,Left,68.0,MPN/100 ml
080205LH12,08/02/2005,WHITE CROSS FISHING CLUB,Right,,Result below detection limit
062513KB16,06/25/2013,CONEY ISLAND WEST 16TH - WEST 27TH,Center,,Result below detection limit
083109GR09,08/31/2009,AMERICAN TURNERS,Right,,Result below detection limit
082205BH06,08/22/2005,MIDLAND BEACH,Left,52.0,MPN/100 ml
053106EL02,05/31/2006,SEAGATE BEACH - 38TH STREET,Center,,Result below detection limit
071211GR36,07/12/2011,LOCUST POINT YACHT CLUB,Right,8.0,MPN/100 ml
051710KB05,05/17/2010,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Center,52.0,MPN/100 ml
060111GR14,06/01/2011,MANHEM BEACH CLUB,Left,8.0,MPN/100 ml
080309KB14,08/03/2009,CONEY ISLAND WEST 28TH - WEST 37TH,Center,20.0,MPN/100 ml
090909GR10,09/09/2009,ROCKAWAY BEACH 9TH - 13TH,Center,,Result below detection limit
060611KB14,06/06/2011,SOUTH BEACH,Center,12.0,MPN/100 ml
071514CP10,07/15/2014,CEDAR GROVE,Center,240.0,MPN/100 ml
052907BH14,05/29/2007,CONEY ISLAND WEST 16TH - WEST 27TH,Center,,Result below detection limit
050205LA06,05/02/2005,MANHATTAN BEACH,Right,20.0,MPN/100 ml
080105MR02,08/01/2005,SEAGATE BEACH - 38TH STREET,Center,176.0,MPN/100 ml
050514GR11,05/05/2014,CONEY ISLAND BR. 6TH - OCEAN PKWY,Center,8.0,MPN/100 ml
071105MR11,07/11/2005,MORRIS YACHT AND BEACH CLUB,Center,20.0,MPN/100 ml
071806JR05,07/18/2006,MANHATTAN BEACH,Center,88.0,MPN/100 ml
061509IM01,06/15/2009,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Left,210.0,MPN/100 ml
071706NG07,07/17/2006,GERRITSEN/KIDDIE BEACH,Left,4.0,MPN/100 ml
062811GR01,06/28/2011,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Left,4.0,MPN/100 ml
060111KB10,06/01/2011,WEST FORDHAM STREET ASSOCIATION,Left,20.0,MPN/100 ml
082712KB04,08/27/2012,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Left,4.0,MPN/100 ml
051707EL13,05/14/2007,GERRITSEN/KIDDIE BEACH,Right,64.0,MPN/100 ml
051507BH03,05/15/2007,DOUGLASTON HOMEOWNERS ASSOCIATION,Right,68.0,MPN/100 ml
082906GR09,08/29/2006,MORRIS YACHT AND BEACH CLUB,Right,28.0,MPN/100 ml
071415CP07,07/14/2015,ORCHARD BEACH,Left,8.0,MPN/100 ml
050906IM06,05/09/2006,ORCHARD BEACH,Right,,Result below detection limit
052708GR04,05/27/2008,MANHATTAN BEACH,Left,,Result below detection limit
042914CP02,04/29/2014,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Center,24.0,MPN/100 ml
082609BH02,08/26/2009,SCHUYLER HILL CIVIC ASSOCIATION,Center,,Result below detection limit
051110GR04,05/11/2010,WHITE CROSS FISHING CLUB,Left,8.0,MPN/100 ml
083011IM19,08/30/2011,LOCUST POINT YACHT CLUB,Left,40.0,MPN/100 ml
071706JR05,07/17/2006,CONEY ISLAND WEST 16TH - WEST 27TH,Center,,Result below detection limit
061114CP05,06/11/2014,WOLFE'S POND PARK,Center,92.0,MPN/100 ml
052014IM14,05/20/2014,MANHEM BEACH CLUB,Center,8.0,MPN/100 ml
090611GR11,09/06/2011,MANHEM BEACH CLUB,Center,110.0,MPN/100 ml
060908BH03,06/09/2008,SI YMCA OF GREATER NEW YORK,Right,24.0,MPN/100 ml
061615GR10,06/16/2015,DANISH AMERICAN BEACH CLUB,Left,48.0,MPN/100 ml
042809KB10,04/28/2009,ORCHARD BEACH,Left,10.0,MPN/100 ml
061114IM23,06/11/2014,ORCHARD BEACH,Center,32.0,MPN/100 ml
092215CP04,09/22/2015,WHITE CROSS FISHING CLUB,Left,,Result below detection limit
062110GR02,06/21/2010,GERRITSEN/KIDDIE BEACH,Center,4.0,MPN/100 ml
050216GR11,05/02/2016,CONEY ISLAND BR. 6TH - OCEAN PKWY,Center,,Result below detection limit
070709GR05,07/07/2009,WHITE CROSS FISHING CLUB,Center,4.0,MPN/100 ml
072709GR18,07/27/2009,SEAGATE BEACH - 42ND STREET,Center,64.0,MPN/100 ml
042808GR16,04/28/2008,SEAGATE BEACH - 38TH STREET,Right,,Result below detection limit
072412KB10,07/24/2012,MIDLAND BEACH,Left,,Result below detection limit
083115SM04,08/31/2015,KINGSBOROUGH COMMUNITY COLLEGE,Left,92.0,MPN/100 ml
060605EL04,06/06/2005,MANHATTAN BEACH,Left,,Result below detection limit
062006BH08,06/20/2006,MIDLAND BEACH,Center,4.0,MPN/100 ml
081213GR08,08/12/2013,KINGSBOROUGH COMMUNITY COLLEGE,Center,92.0,MPN/100 ml
053012GR16,05/30/2012,SCHUYLER HILL CIVIC ASSOCIATION,Left,28.0,MPN/100 ml
072115GR08,07/21/2015,AMERICAN TURNERS,Center,8.0,MPN/100 ml
082806BH03,08/28/2006,SI YMCA OF GREATER NEW YORK,Right,20.0,MPN/100 ml
072114GR12,07/21/2014,CONEY ISLAND OCEAN PKWY - WEST 8TH,Center,,Result below detection limit
072108BH06,07/21/2008,WOLFE'S POND PARK,Right,40.0,MPN/100 ml
082409GR12,08/24/2009,CONEY ISLAND OCEAN PKWY - WEST 8TH,Center,4.0,MPN/100 ml
081811KB06,08/18/2011,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Right,4.0,MPN/100 ml
071107BH06,07/11/2007,SI YMCA OF GREATER NEW YORK,Right,4.0,MPN/100 ml
052212KB01,05/22/2012,SI YMCA OF GREATER NEW YORK,Left,360.0,MPN/100 ml
073007GR16,07/30/2007,SEAGATE BEACH - 42ND STREET,Right,,Result below detection limit
060215CP07,06/02/2015,AMERICAN TURNERS,Left,960.0,MPN/100 ml
062612GR18,06/26/2012,SEAGATE BEACH - 42ND STREET,Center,12.0,MPN/100 ml
072511GR19,07/25/2011,SEAGATE BEACH - 42ND STREET,Right,4.0,MPN/100 ml
062810GR15,06/28/2010,SEAGATE BEACH - 38TH STREET,Center,4.0,MPN/100 ml
042715GR14,04/27/2015,SEAGATE BEACH - 42ND STREET,Left,4.0,MPN/100 ml
081308GR18,08/13/2008,MORRIS YACHT AND BEACH CLUB,Center,,Result below detection limit
090605BH12,09/06/2005,CONEY ISLAND WEST 8TH - PIER,Center,16.0,MPN/100 ml
082608GR05,08/26/2008,ROCKAWAY BEACH 95TH - 116TH,Center,,Result below detection limit
051710GR16,05/17/2010,SCHUYLER HILL CIVIC ASSOCIATION,Left,4.0,MPN/100 ml
080309GR07,08/03/2009,KINGSBOROUGH COMMUNITY COLLEGE,Left,8.0,MPN/100 ml
071706JR10,07/17/2006,SEAGATE BEACH - 42ND STREET,Left,,Result below detection limit
050415CP06,05/04/2015,WOLFE'S POND PARK,Left,,Result below detection limit
070108GR03,07/01/2008,ROCKAWAY BEACH 126TH - 149TH,Center,4.0,MPN/100 ml
072505SI05,07/25/2005,MIDLAND BEACH,Center,36.0,MPN/100 ml
100107GR03,10/01/2007,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Right,8.0,MPN/100 ml
071613CP01,07/16/2013,DOUGLASTON HOMEOWNERS ASSOCIATION,Left,740.0,MPN/100 ml
060815CP06,06/08/2015,WOLFE'S POND PARK,Left,,Result below detection limit
090814CP03,09/08/2014,DOUGLASTON HOMEOWNERS ASSOCIATION,Right,20.0,MPN/100 ml
060809GR16,06/08/2009,SEAGATE BEACH - 38TH STREET,Right,,Result below detection limit
051115CP10,05/11/2015,CEDAR GROVE,Center,,Result below detection limit
071707GR15,07/17/2007,SEAGATE BEACH - 42ND STREET,Center,,Result below detection limit
060607GR04,06/06/2007,ROCKAWAY BEACH 15TH - 22TH,Center,4.0,MPN/100 ml
051010KB11,05/10/2010,SOUTH BEACH,Center,,Result below detection limit
083010GR03,08/30/2010,GERRITSEN/KIDDIE BEACH,Right,8.0,MPN/100 ml
081307BH16,08/13/2007,WHITE CROSS FISHING CLUB,Left,12.0,MPN/100 ml
090611KB02,09/06/2011,DOUGLASTON HOMEOWNERS ASSOCIATION,Center,160.0,MPN/100 ml
082707BH05,08/27/2007,MORRIS YACHT AND BEACH CLUB,Center,4.0,MPN/100 ml
083106BH12,08/31/2006,WHITE CROSS FISHING CLUB,Right,48.0,MPN/100 ml
051413GR20,05/14/2013,LOCUST POINT YACHT CLUB,Center,84.0,MPN/100 ml
070114CP11,07/01/2014,DANISH AMERICAN BEACH CLUB,Center,,Result below detection limit
062915GR08,06/29/2015,KINGSBOROUGH COMMUNITY COLLEGE,Center,12.0,MPN/100 ml
082211GR05,08/22/2011,MANHATTAN BEACH,Center,8.0,MPN/100 ml
052813GR01,05/28/2013,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Left,4.0,MPN/100 ml
052411SG04,05/24/2011,WHITE CROSS FISHING CLUB,Left,20.0,MPN/100 ml
081313GR03,08/13/2013,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Right,8.0,MPN/100 ml
081406BH06,08/14/2006,SCHUYLER HILL CIVIC ASSOCIATION,Left,8.0,MPN/100 ml
072711SG16,07/27/2011,SCHUYLER HILL CIVIC ASSOCIATION,Left,4.0,MPN/100 ml
051313GR04,05/13/2013,MANHATTAN BEACH,Left,4.0,MPN/100 ml
042611GR03,04/26/2011,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Right,32.0,MPN/100 ml
062507BH23,06/25/2007,MORRIS YACHT AND BEACH CLUB,Center,4.0,MPN/100 ml
052008IM18,05/20/2008,SCHUYLER HILL CIVIC ASSOCIATION,Right,8.0,MPN/100 ml
083109GR07,08/31/2009,AMERICAN TURNERS,Left,4.0,MPN/100 ml
090313GR03,09/03/2013,SEAGATE BEACH - 38TH STREET,Right,4.0,MPN/100 ml
061708GR13,06/17/2008,GERRITSEN/KIDDIE BEACH,Right,,Result below detection limit
071309GR06,07/13/2009,MANHATTAN BEACH,Right,,Result below detection limit
081815SM13,08/18/2015,DANISH AMERICAN BEACH CLUB,Left,,Result below detection limit
061405MG21,06/14/2005,WHITE CROSS FISHING CLUB,Right,4.0,MPN/100 ml
043007BH06,04/30/2007,MIDLAND BEACH,Right,12.0,MPN/100 ml
052405TM01,05/24/2005,MORRIS YACHT AND BEACH CLUB,Left,4.0,MPN/100 ml
081814CP04,08/18/2014,SI YMCA OF GREATER NEW YORK,Center,,Result below detection limit
042312KB13,04/23/2012,SOUTH BEACH,Left,88.0,MPN/100 ml
071105SI06,07/11/2005,MIDLAND BEACH,Right,,Result below detection limit
051010KB06,05/10/2010,WOLFE'S POND PARK,Right,,Result below detection limit
062308BH10,06/23/2008,SOUTH BEACH,Left,16.0,MPN/100 ml
070605SI11,07/06/2005,CONEY ISLAND WEST 16TH - WEST 27TH,Center,48.0,MPN/100 ml
061912GR18,06/19/2012,SEAGATE BEACH - 42ND STREET,Center,,Result below detection limit
053106EL13,05/31/2006,SI YMCA OF GREATER NEW YORK,Left,12.0,MPN/100 ml
082906KB12,08/29/2006,SEAGATE BEACH - 38TH STREET,Center,12.0,MPN/100 ml
082506EL09,08/25/2006,MORRIS YACHT AND BEACH CLUB,Right,,Result below detection limit
051214GR13,05/12/2014,CONEY ISLAND WEST 8TH - PIER,Center,4.0,MPN/100 ml
060810GR01,06/08/2010,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Left,12.0,MPN/100 ml
051110KB04,05/11/2010,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Left,130.0,MPN/100 ml
071012GR01,07/10/2012,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Left,16.0,MPN/100 ml
042313KB02,04/23/2013,DOUGLASTON HOMEOWNERS ASSOCIATION,Center,8.0,MPN/100 ml
071514GR04,07/15/2014,KINGSBOROUGH COMMUNITY COLLEGE,Left,210.0,MPN/100 ml
080706ZK11,08/07/2006,DANISH AMERICAN BEACH CLUB,Center,,Result below detection limit
042616GR18,04/26/2016,SCHUYLER HILL CIVIC ASSOCIATION,Right,24.0,MPN/100 ml
051815CP04,05/18/2015,SI YMCA OF GREATER NEW YORK,Center,32.0,MPN/100 ml
042114CP02,04/21/2014,CONEY ISLAND WEST 28TH - WEST 37TH,Center,16.0,MPN/100 ml
050906BH10,05/09/2006,BREEZY POINT - 219TH STREET,Center,4.0,MPN/100 ml
071805SI10,07/18/2005,CONEY ISLAND WEST 28TH - WEST 37TH,Center,16.0,MPN/100 ml
060605BH07,06/06/2005,SOUTH BEACH,Left,,Result below detection limit
070108GR06,07/01/2008,ROCKAWAY BEACH 80TH - 95TH,Center,,Result below detection limit
062706ZK07,06/27/2006,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Left,16.0,MPN/100 ml
081215SG11,08/12/2015,WEST FORDHAM STREET ASSOCIATION,Center,4.0,MPN/100 ml
050911KB03,05/09/2011,SI YMCA OF GREATER NEW YORK,Right,,Result below detection limit
082906KB09,08/29/2006,BREEZY POINT - REID AVE.,Center,,Result below detection limit
082613CP06,08/26/2013,WOLFE'S POND PARK,Left,16.0,MPN/100 ml
061510GR16,06/15/2010,SCHUYLER HILL CIVIC ASSOCIATION,Left,36.0,MPN/100 ml
071607BH08,07/16/2007,MORRIS YACHT AND BEACH CLUB,Center,12.0,MPN/100 ml
042115GR01,04/21/2015,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Left,60.0,MPN/100 ml
050206BH01,05/02/2006,DOUGLASTON HOMEOWNERS ASSOCIATION,Left,108.0,MPN/100 ml
070708GR04,07/07/2008,MANHATTAN BEACH,Left,16.0,MPN/100 ml
051313KB02,05/13/2013,SI YMCA OF GREATER NEW YORK,Center,4.0,MPN/100 ml
081215SM02,08/12/2015,WHITE CROSS FISHING CLUB,Center,4.0,MPN/100 ml
050409KB04,05/04/2009,MIDLAND BEACH,Left,24.0,MPN/100 ml
051214CP35,05/12/2014,SOUTH BEACH,Center,,Result below detection limit
080905LH05,08/09/2005,DANISH AMERICAN BEACH CLUB,Center,,Result below detection limit
082205BH04,08/22/2005,MIDLAND BEACH,Right,112.0,MPN/100 ml
072808GR18,07/28/2008,SEAGATE BEACH - 38TH STREET,Center,16.0,MPN/100 ml
082007GR14,08/20/2007,SEAGATE BEACH - 42ND STREET,Left,8.0,MPN/100 ml
043013KB14,04/30/2013,MORRIS YACHT AND BEACH CLUB,Center,,Result below detection limit
062105EL11,06/21/2005,GERRITSEN/KIDDIE BEACH,Center,16.0,MPN/100 ml
062607GR17,06/26/2007,SEAGATE BEACH - 38TH STREET,Left,,Result below detection limit
060210KB03,06/02/2010,DOUGLASTON HOMEOWNERS ASSOCIATION,Right,280.0,MPN/100 ml
080210GR09,08/02/2010,KINGSBOROUGH COMMUNITY COLLEGE,Right,,Result below detection limit
062507BH11,06/25/2007,DANISH AMERICAN BEACH CLUB,Center,,Result below detection limit
072213CP07,07/22/2013,KINGSBOROUGH COMMUNITY COLLEGE,Left,880.0,MPN/100 ml
052112GR11,05/21/2012,DANISH AMERICAN BEACH CLUB,Center,180.0,MPN/100 ml
081015SM05,08/10/2015,MANHATTAN BEACH,Center,4.0,MPN/100 ml
052306IM15,05/23/2006,AMERICAN TURNERS,Right,,Result below detection limit
072815CP09,07/28/2015,ORCHARD BEACH,Right,4.0,MPN/100 ml
060910GR10,06/09/2010,ROCKAWAY BEACH 9TH - 13TH,Center,,Result below detection limit
060914CP10,06/09/2014,CEDAR GROVE,Center,3100.0,MPN/100 ml
072213CP03,07/22/2013,GERRITSEN/KIDDIE BEACH,Right,32.0,MPN/100 ml
